YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,AIRLINE_NAME,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,ORIGIN_NAME,ORIGIN_CITY,ORIGIN_STATE,DESTINATION_AIRPORT,DESTINATION_NAME,DESTINATION_CITY,DESTINATION_STATE,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,DISTANCE,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY
2015,1,10,6,OO,Skywest Airlines Inc.,2689,N899SK,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,TUS,Tucson International Airport,Tucson,AZ,1745,1741,-4,110,1830,1828,-2
2015,1,10,6,US,US Airways Inc.,636,N519UW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1750,1859,69,255,1756,1857,61
2015,1,10,6,US,US Airways Inc.,523,N742PS,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,RNO,Reno/Tahoe International Airport,Reno,NV,1750,1745,-5,601,1841,1834,-7
2015,1,10,6,OO,Skywest Airlines Inc.,2685,N907SW,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1755,1746,-9,119,1846,1826,-20
2015,1,10,6,OO,Skywest Airlines Inc.,2748,N886AS,TUS,Tucson International Airport,Tucson,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1800,1751,-9,110,1852,1842,-10
2015,1,10,6,WN,Southwest Airlines Co.,3910,N7724A,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1805,1759,-6,345,1915,1907,-8
2015,1,10,6,WN,Southwest Airlines Co.,2653,N444WN,LAS,McCarran International Airport,Las Vegas,NV,TUS,Tucson International Airport,Tucson,AZ,1825,1851,26,365,2035,2104,29
2015,1,10,6,WN,Southwest Airlines Co.,3707,N261WN,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1855,1901,6,255,2100,2101,1
2015,1,10,6,WN,Southwest Airlines Co.,3862,N413WN,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1855,1850,-5,345,2010,2001,-9
2015,1,10,6,OO,Skywest Airlines Inc.,2694,N899SK,TUS,Tucson International Airport,Tucson,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1910,1903,-7,110,2011,2003,-8
2015,1,10,6,WN,Southwest Airlines Co.,2578,N645SW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1935,1932,-3,255,1935,1929,-6
2015,1,10,6,US,US Airways Inc.,735,N601AW,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1945,1937,-8,255,2150,2143,-7
2015,1,10,6,OO,Skywest Airlines Inc.,2684,N821AS,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,2057,2053,-4,119,2141,2134,-7
2015,1,10,6,US,US Airways Inc.,528,N763US,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,RNO,Reno/Tahoe International Airport,Reno,NV,2110,2103,-7,601,2204,2150,-14
2015,1,10,6,US,US Airways Inc.,608,N560UW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,2115,2109,-6,255,2125,2122,-3
2015,1,11,7,US,US Airways Inc.,1754,N763US,RNO,Reno/Tahoe International Airport,Reno,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,615,614,-1,601,903,853,-10
2015,1,11,7,US,US Airways Inc.,595,N191UW,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,635,624,-11,255,845,827,-18
2015,1,11,7,WN,Southwest Airlines Co.,4966,N8640D,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,700,655,-5,345,825,805,-20
2015,1,11,7,WN,Southwest Airlines Co.,2034,N8624J,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,715,709,-6,255,920,913,-7
2015,1,11,7,OO,Skywest Airlines Inc.,2720,N821AS,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,800,757,-3,119,857,855,-2
2015,1,11,7,WN,Southwest Airlines Co.,1590,N383SW,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,800,753,-7,255,1005,1001,-4
2015,1,11,7,OO,Skywest Airlines Inc.,2726,N906SW,YUM,Yuma International Airport,Yuma,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,800,748,-12,160,851,847,-4
2015,1,11,7,OO,Skywest Airlines Inc.,2736,N907SW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,YUM,Yuma International Airport,Yuma,AZ,821,819,-2,160,918,916,-2
2015,1,11,7,WN,Southwest Airlines Co.,4145,N261WN,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,825,822,-3,255,835,820,-15
2015,1,11,7,WN,Southwest Airlines Co.,2326,N413WN,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,845,840,-5,345,1000,1007,7
2015,1,11,7,US,US Airways Inc.,602,N187US,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,850,840,-10,255,903,855,-8
2015,1,11,7,WN,Southwest Airlines Co.,2429,N562WN,TUS,Tucson International Airport,Tucson,AZ,LAS,McCarran International Airport,Las Vegas,NV,920,912,-8,365,940,921,-19
2015,1,11,7,WN,Southwest Airlines Co.,336,N352SW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,925,923,-2,255,930,928,-2
2015,1,11,7,WN,Southwest Airlines Co.,2135,N776WN,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,930,927,-3,255,1135,1141,6
2015,1,11,7,US,US Airways Inc.,416,N742PS,RNO,Reno/Tahoe International Airport,Reno,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,930,931,1,601,1212,1210,-2
2015,1,11,7,OO,Skywest Airlines Inc.,2703,N907SW,YUM,Yuma International Airport,Yuma,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,945,937,-8,160,1035,1026,-9
2015,1,11,7,OO,Skywest Airlines Inc.,2720,N821AS,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,YUM,Yuma International Airport,Yuma,AZ,945,939,-6,160,1046,1038,-8
2015,1,11,7,OO,Skywest Airlines Inc.,2695,N906SW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,948,957,9,119,1041,1107,26
2015,1,11,7,OO,Skywest Airlines Inc.,2690,N899SK,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,TUS,Tucson International Airport,Tucson,AZ,954,953,-1,110,1049,1054,5
2015,1,11,7,US,US Airways Inc.,544,N187US,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1000,951,-9,255,1206,1159,-7
2015,1,11,7,WN,Southwest Airlines Co.,1734,N423WN,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1020,1026,6,345,1140,1147,7
2015,1,11,7,WN,Southwest Airlines Co.,1742,N252WN,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1040,1037,-3,255,1245,1239,-6
2015,1,11,7,US,US Airways Inc.,531,N817AW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,RNO,Reno/Tahoe International Airport,Reno,NV,1050,1109,19,601,1144,1154,10
2015,1,11,7,WN,Southwest Airlines Co.,675,N389SW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1100,1102,2,255,1110,1114,4
2015,1,11,7,WN,Southwest Airlines Co.,2346,N251WN,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1100,1129,29,345,1210,1252,42
2015,1,11,7,OO,Skywest Airlines Inc.,2702,N506CA,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,YUM,Yuma International Airport,Yuma,AZ,1100,1128,28,160,1200,1222,22
2015,1,11,7,US,US Airways Inc.,561,N578UW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1110,1107,-3,255,1124,1225,61
2015,1,11,7,OO,Skywest Airlines Inc.,2698,N906SW,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1130,1128,-2,119,1218,1212,-6
2015,1,11,7,OO,Skywest Airlines Inc.,2715,N821AS,YUM,Yuma International Airport,Yuma,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1130,1122,-8,160,1222,1213,-9
2015,1,11,7,OO,Skywest Airlines Inc.,2703,N821AS,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,1135,1253,78,119,1228,1335,67
2015,1,11,7,US,US Airways Inc.,1836,N163US,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1135,1212,37,255,1151,1256,65
2015,1,11,7,OO,Skywest Airlines Inc.,2724,N899SK,TUS,Tucson International Airport,Tucson,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1135,1132,-3,110,1224,1218,-6
2015,1,11,7,US,US Airways Inc.,597,N834AW,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1145,1135,-10,255,1353,1345,-8
2015,1,11,7,WN,Southwest Airlines Co.,4182,N8600F,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1150,1217,27,345,1310,1339,29
2015,1,11,7,WN,Southwest Airlines Co.,931,N955WN,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1155,1340,105,255,1205,1409,124
2015,1,11,7,WN,Southwest Airlines Co.,205,N7741C,TUS,Tucson International Airport,Tucson,AZ,LAS,McCarran International Airport,Las Vegas,NV,1215,1312,57,365,1230,1344,74
2015,1,11,7,WN,Southwest Airlines Co.,3138,N423WN,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1225,1410,105,345,1340,1530,110
2015,1,11,7,US,US Airways Inc.,420,N817AW,RNO,Reno/Tahoe International Airport,Reno,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1225,1228,3,601,1506,1501,-5
2015,1,11,7,OO,Skywest Airlines Inc.,2705,N821AS,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1255,1356,61,119,1341,1439,58
2015,1,11,7,OO,Skywest Airlines Inc.,2711,N506CA,YUM,Yuma International Airport,Yuma,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1255,1250,-5,160,1350,1335,-15
2015,1,11,7,WN,Southwest Airlines Co.,4800,N389SW,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1255,1248,-7,345,1415,1410,-5
2015,1,11,7,OO,Skywest Airlines Inc.,2715,N906SW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,TUS,Tucson International Airport,Tucson,AZ,1315,1308,-7,110,1401,1354,-7
2015,1,11,7,WN,Southwest Airlines Co.,4555,N483WN,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1320,1549,149,255,1530,1755,145
2015,1,11,7,WN,Southwest Airlines Co.,411,N949WN,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1330,1432,62,345,1445,1604,79
2015,1,11,7,WN,Southwest Airlines Co.,380,N630WN,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1335,1423,48,255,1340,1507,87
2015,1,11,7,WN,Southwest Airlines Co.,1157,N704SW,LAS,McCarran International Airport,Las Vegas,NV,TUS,Tucson International Airport,Tucson,AZ,1335,1354,19,365,1550,1609,19
2015,1,11,7,WN,Southwest Airlines Co.,1952,N944WN,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1350,1434,44,345,1510,1551,41
2015,1,11,7,OO,Skywest Airlines Inc.,2709,N906SW,TUS,Tucson International Airport,Tucson,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1430,1422,-8,110,1519,1514,-5
2015,1,11,7,OO,Skywest Airlines Inc.,2711,N885AS,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,1435,1431,-4,119,1521,1523,2
2015,1,11,7,OO,Skywest Airlines Inc.,2700,N821AS,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,YUM,Yuma International Airport,Yuma,AZ,1445,1509,24,160,1539,1603,24
2015,1,11,7,US,US Airways Inc.,1826,N765US,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1459,1610,71,255,1508,1640,92
2015,1,11,7,WN,Southwest Airlines Co.,377,N8606C,TUS,Tucson International Airport,Tucson,AZ,LAS,McCarran International Airport,Las Vegas,NV,1505,1643,98,365,1525,1733,128
2015,1,11,7,WN,Southwest Airlines Co.,4279,N944WN,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1540,1733,113,345,1650,1838,108
2015,1,11,7,WN,Southwest Airlines Co.,4626,N421LV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1545,1822,157,255,1545,1829,164
2015,1,11,7,WN,Southwest Airlines Co.,1115,N949WN,LAS,McCarran International Airport,Las Vegas,NV,TUS,Tucson International Airport,Tucson,AZ,1545,1721,96,365,1755,1937,102
2015,1,11,7,WN,Southwest Airlines Co.,544,N8655D,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1550,1644,54,255,1800,1902,62
2015,1,11,7,OO,Skywest Airlines Inc.,2712,N885AS,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1600,1553,-7,119,1645,1635,-10
2015,1,11,7,OO,Skywest Airlines Inc.,2728,N821AS,YUM,Yuma International Airport,Yuma,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1605,1631,26,160,1658,1716,18
2015,1,11,7,OO,Skywest Airlines Inc.,2680,N886AS,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,1610,1609,-1,119,1657,1705,8
2015,1,11,7,WN,Southwest Airlines Co.,1249,N912WN,RNO,Reno/Tahoe International Airport,Reno,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1620,1620,0,601,1905,1855,-10
2015,1,11,7,WN,Southwest Airlines Co.,4626,N421LV,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1620,1909,169,345,1740,2022,162
2015,1,11,7,US,US Airways Inc.,2027,N765US,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1635,1721,46,255,1846,1936,50
2015,1,11,7,WN,Southwest Airlines Co.,4279,N944WN,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1725,1915,110,255,1935,2115,100
2015,1,11,7,WN,Southwest Airlines Co.,4101,N727SW,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1730,1739,9,345,1850,1901,11
2015,1,11,7,OO,Skywest Airlines Inc.,2708,N821AS,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,YUM,Yuma International Airport,Yuma,AZ,1740,1753,13,160,1831,1853,22
2015,1,11,7,WN,Southwest Airlines Co.,2059,N254WN,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1745,1918,93,255,1750,1926,96
2015,1,11,7,OO,Skywest Airlines Inc.,2689,N898SK,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,TUS,Tucson International Airport,Tucson,AZ,1745,1737,-8,110,1830,1820,-10
2015,1,11,7,US,US Airways Inc.,523,N830AW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,RNO,Reno/Tahoe International Airport,Reno,NV,1750,1748,-2,601,1841,1840,-1
2015,1,11,7,OO,Skywest Airlines Inc.,2685,N886AS,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1755,1750,-5,119,1846,1846,0
2015,1,11,7,WN,Southwest Airlines Co.,2218,N600WN,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1810,1829,19,255,2025,2037,12
2015,1,11,7,WN,Southwest Airlines Co.,2875,N421LV,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1815,2047,152,345,1925,2202,157
2015,1,11,7,WN,Southwest Airlines Co.,576,N768SW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1820,2008,108,255,1820,2015,115
2015,1,11,7,WN,Southwest Airlines Co.,1225,N8604K,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1900,1948,48,255,2110,2200,50
2015,1,11,7,OO,Skywest Airlines Inc.,2706,N821AS,YUM,Yuma International Airport,Yuma,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1900,1913,13,160,2005,2012,7
2015,1,11,7,OO,Skywest Airlines Inc.,2694,N898SK,TUS,Tucson International Airport,Tucson,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1910,1900,-10,110,2011,1953,-18
2015,1,11,7,WN,Southwest Airlines Co.,677,N727SW,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1920,1934,14,345,2030,2050,20
2015,1,11,7,WN,Southwest Airlines Co.,1066,N7749B,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1935,2038,63,345,2055,2156,61
2015,1,11,7,WN,Southwest Airlines Co.,1137,N238WN,TUS,Tucson International Airport,Tucson,AZ,LAS,McCarran International Airport,Las Vegas,NV,1945,2005,20,365,2005,2019,14
2015,1,11,7,US,US Airways Inc.,735,N664AW,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1945,1943,-2,255,2150,2150,0
2015,1,11,7,WN,Southwest Airlines Co.,42,N383SW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,2010,2023,13,255,2010,2033,23
2015,1,11,7,WN,Southwest Airlines Co.,30,N932WN,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,RNO,Reno/Tahoe International Airport,Reno,NV,2050,2054,4,601,2140,2138,-2
2015,1,11,7,WN,Southwest Airlines Co.,572,N383SW,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,2055,2255,120,255,2300,55,115
2015,1,11,7,WN,Southwest Airlines Co.,44,N966WN,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,2055,2105,10,345,2215,2224,9
2015,1,11,7,OO,Skywest Airlines Inc.,2684,N821AS,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,2057,2054,-3,119,2141,2137,-4
2015,1,11,7,WN,Southwest Airlines Co.,419,N7743B,LAS,McCarran International Airport,Las Vegas,NV,TUS,Tucson International Airport,Tucson,AZ,2100,2125,25,365,2310,2346,36
2015,1,11,7,US,US Airways Inc.,528,N804AW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,RNO,Reno/Tahoe International Airport,Reno,NV,2110,2115,5,601,2204,2217,13
2015,1,11,7,US,US Airways Inc.,608,N604AW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,2115,2114,-1,255,2125,2125,0
2015,1,11,7,WN,Southwest Airlines Co.,1113,N965WN,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,2115,2203,48,255,2115,2229,74
2015,1,11,7,WN,Southwest Airlines Co.,2498,N7749B,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,2125,2217,52,345,2235,2321,46
2015,1,11,7,WN,Southwest Airlines Co.,4185,N7751A,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,2150,2149,-1,255,2355,2347,-8
2015,1,11,7,OO,Skywest Airlines Inc.,2687,N506CA,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,YUM,Yuma International Airport,Yuma,AZ,2240,2255,15,160,2330,2346,16
